Timestamp,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2018-01-10 18:30:00,14576.39,14599.99,14407.04,14525.4,300.93,4375875.48,14541.16
2018-01-10 19:00:00,14530.56,14569.98,14350.01,14385,182.5,2634181.02,14434.21
2018-01-10 19:30:00,14385,14510.15,14294.25,14365.34,217.31,3125565.64,14382.71
2018-01-10 20:00:00,14357.74,14424.48,14263.01,14335.12,175.26,2511228.02,14328.77
2018-01-10 20:30:00,14335.14,14537.11,14335.13,14477.25,107.28,1550294.38,14450.86
2018-01-10 21:00:00,14477.46,14538.94,14380.72,14509.1,189.28,2736211.91,14455.89
2018-01-10 21:30:00,14509.1,14629.9,14420,14511,381.43,5556963.07,14568.91
2018-01-10 22:00:00,14491.36,14553.57,14435.49,14446.85,158.62,2301087.97,14506.59
2018-01-10 22:30:00,14473.17,14524.19,14294.25,14524.19,232.02,3337534.06,14384.73
2018-01-10 23:00:00,14525,14590,14400.86,14587.38,237.33,3446380.31,14521.35
2018-01-10 23:30:00,14586.61,14900,14548.96,14890.02,509.31,7510532.38,14746.54
2018-01-11 00:00:00,14899.99,14973.07,14770,14879.48,339.26,5043383.03,14865.94
2018-01-11 00:30:00,14840.98,14884.43,14619.1,14662.61,308.72,4552125.35,14745.19
2018-01-11 01:00:00,14662.61,14730,14562.67,14642,266.48,3903831.65,14649.47
2018-01-11 01:30:00,14642,14661.46,14444.99,14466.66,160.51,2330577.08,14519.79
2018-01-11 02:00:00,14508.25,14576.58,14437.72,14445.77,206,2987144.01,14500.45
2018-01-11 02:30:00,14487.31,14487.31,14166,14248.6,211.76,3032907.22,14322.57
2018-01-11 03:00:00,14248.59,14276.08,13674.36,13790,642.35,8927221.39,13897.69
2018-01-11 03:30:00,13786.1,13917.71,13120,13269.71,1076.37,14509611.04,13480.12
2018-01-11 04:00:00,13269.73,13608.43,12800,13017.13,1241.65,16367673.82,13182.16
2018-01-11 04:30:00,13017.12,13395.76,12871.23,13307.41,857.18,11278334.18,13157.53
2018-01-11 05:00:00,13307.41,13700.2,13211.01,13370.62,540.71,7299869.79,13500.5
2018-01-11 05:30:00,13370.62,13463.04,13070.01,13145,550.91,7304081.68,13258.25
2018-01-11 06:00:00,13154.99,13530,13130.1,13514.64,332.37,4450048.28,13388.86
2018-01-11 06:30:00,13514.64,13564.05,13366.48,13392.49,212.41,2863279.59,13479.77
2018-01-11 07:00:00,13392.49,13650,13196.57,13650,434.67,5832584.21,13418.37
2018-01-11 07:30:00,13650,13699,13495.18,13626.22,333.38,4537704.9,13611.08
2018-01-11 08:00:00,13582.14,13825,13575.94,13729.85,418.86,5751560.23,13731.32
2018-01-11 08:30:00,13728.94,13837.71,13680.1,13807.1,247.04,3409461.63,13801.01
2018-01-11 09:00:00,13745.72,13808.67,13614.42,13707.21,220.78,3024359.46,13698.32
2018-01-11 09:30:00,13707.21,13723.41,13429.25,13554.04,300.05,4062563.1,13539.51
2018-01-11 10:00:00,13589.75,13646.27,13329.06,13421.83,295.41,3971970.73,13445.8
2018-01-11 10:30:00,13411.6,13580,13250,13271.32,431.42,5785521.15,13410.49
2018-01-11 11:00:00,13256.94,13378.88,13196.57,13250,544.62,7225646.66,13267.28
2018-01-11 11:30:00,13250,13462.82,13130.83,13462.81,483.44,6434412.51,13309.54
2018-01-11 12:00:00,13450.01,13800,13430,13648.49,760.03,10389035.25,13669.18
2018-01-11 12:30:00,13648.48,13864.86,13620.74,13812.47,327.35,4501185.95,13750.46
2018-01-11 13:00:00,13818.4,13905,13650,13680,300.77,4147733.28,13790.21
2018-01-11 13:30:00,13680,13730,13597.96,13685,440.25,6016845.65,13667.01
2018-01-11 14:00:00,13685,13786.77,13564.05,13647.26,559.33,7644544.34,13667.27
2018-01-11 14:30:00,13647.26,13905,13580.32,13904.99,484.42,6622614.24,13671.33
2018-01-11 15:00:00,13900,14200,13874.52,14167.09,707.45,9957817.28,14075.62
2018-01-11 15:30:00,14145.99,14175,13872.31,13969,364.11,5092827.27,13986.96
2018-01-11 16:00:00,13969,14097.81,13901.4,14057.01,207.41,2907280.87,14017.29
2018-01-11 16:30:00,14050,14161.75,13844,13867.44,286.51,4022877.89,14040.85
2018-01-11 17:00:00,13867.44,13916.3,13675,13675,320.3,4410728.65,13770.71
2018-01-11 17:30:00,13675.01,13806.57,13600,13600.01,278.27,3807852.9,13684.12
2018-01-11 18:00:00,13600.99,13867.5,13600.01,13852.47,176.3,2418006.5,13715.53
2018-01-11 18:30:00,13830,13878.45,13639.47,13702.83,186.53,2570129.92,13778.84
2018-01-11 19:00:00,13729.94,13851.78,13677.01,13681.45,169.01,2327433.09,13770.89
2018-01-11 19:30:00,13738.38,13767.19,13192.32,13399,710.33,9505182.08,13381.43
2018-01-11 20:00:00,13399.99,13462.81,13150,13350,302.28,4027969.28,13325.42
2018-01-11 20:30:00,13351.14,13549.99,13345.69,13429.59,245.75,3303341.84,13441.71
2018-01-11 21:00:00,13429.6,13485.59,13275.07,13401.87,175.19,2345958.08,13390.66
2018-01-11 21:30:00,13401.87,13496.48,13196.57,13464.1,251.13,3344981.52,13319.89
2018-01-11 22:00:00,13464.1,13530.22,13300,13335.38,154.81,2076208.35,13411.37
2018-01-11 22:30:00,13376.41,13417.94,12894.61,13119.98,747.22,9770693.16,13076.04
2018-01-11 23:00:00,13100,13229.56,12886,13180.01,444.13,5784453.64,13024.17
2018-01-11 23:30:00,13179.99,13367,13100.11,13243.83,374.83,4964617.11,13245.13
2018-01-12 00:00:00,13249.99,13249.99,12903.32,12952.79,477.28,6224943.64,13042.57
2018-01-12 00:30:00,12945.66,13163.66,12807.27,13057.48,416.48,5410167.48,12990.2
2018-01-12 01:00:00,13057.48,13229.56,12993.46,13125,163.2,2142580.22,13128.89
2018-01-12 01:30:00,13125,13395.76,13106.45,13395.76,454.89,6037030,13271.45
2018-01-12 02:00:00,13395.76,13600,13300.01,13549.92,419.08,5644527.05,13468.89
2018-01-12 02:30:00,13500.31,13549.86,13350.01,13441.57,122.72,1649599.58,13442.05
2018-01-12 03:00:00,13441.55,13450,13295.79,13437.67,341.05,4561380.83,13374.38
2018-01-12 03:30:00,13450,13698,13413.32,13600.05,309.04,4194665.48,13573.33
2018-01-12 04:00:00,13620,13680.02,13427.7,13578.99,198.41,2694559.13,13580.88
2018-01-12 04:30:00,13590,13690.02,13511.99,13680,195.83,2671626.95,13642.39
2018-01-12 05:00:00,13668.12,13700.2,13395.76,13475.98,397.48,5397914.08,13580.34
2018-01-12 05:30:00,13475.81,13668.65,13435,13575,380.54,5153082.99,13541.45
2018-01-12 06:00:00,13575,13750,13575,13697.65,136.7,1869117.9,13673.03
2018-01-12 06:30:00,13709.61,13768.78,13568.96,13723.48,194.05,2660977.26,13712.76
2018-01-12 07:00:00,13723.48,13768.78,13658.41,13717.23,150.09,2058680.45,13716.08
2018-01-12 07:30:00,13717.23,13791.09,13585,13648.27,176.45,2420630.4,13718.89
2018-01-12 08:00:00,13648.08,13665.29,13496.48,13543.16,184.74,2508474.65,13578.21
2018-01-12 08:30:00,13543.18,13677.55,13524.74,13554.15,129.94,1765679.75,13588.48
2018-01-12 09:00:00,13565.99,13601.28,13329.03,13460,273.83,3678382.13,13432.86
2018-01-12 09:30:00,13440.02,13584.1,13409,13530.35,252.07,3404223.05,13505.09
2018-01-12 10:00:00,13530.99,13990.29,13520,13935.97,450.92,6220230.53,13794.68
2018-01-12 10:30:00,13935.97,13984.38,13788.79,13940.01,195.91,2722144.53,13895.22
2018-01-12 11:00:00,13976.39,14152.19,13912.04,14059.98,398.16,5588127.44,14034.98
2018-01-12 11:30:00,14059.98,14136.52,13924.05,13990.08,251.66,3527682.97,14017.64
2018-01-12 12:00:00,13991,14054.17,13837.71,14000,216.74,3025796.66,13960.44
2018-01-12 12:30:00,14002.19,14152.19,13979.31,14051.13,462.64,6505061.75,14060.62
2018-01-12 13:00:00,14050,14098.8,13990.1,13999.4,226.53,3177678.56,14027.81
2018-01-12 13:30:00,14008.05,14070,13837.83,13927,193.15,2694111.42,13948.03
2018-01-12 14:00:00,13927,13971.67,13803.2,13839.37,255.64,3546268.5,13872.39
2018-01-12 14:30:00,13849.87,14032.48,13836.65,13935.93,287.03,4003325.69,13947.38
2018-01-12 15:00:00,13935.95,14020.48,13825,13825,444.69,6185966.97,13910.83
2018-01-12 15:30:00,13825,13860,13675,13698.54,893.61,12310480.63,13776.17
2018-01-12 16:00:00,13698.45,13797.58,13395.76,13500,550.46,7478910.82,13586.56
2018-01-12 16:30:00,13500,13658.74,13483.22,13575.23,211.14,2864881.15,13568.87
2018-01-12 17:00:00,13575.24,13700.2,13550,13676.93,378.99,5146746.03,13580.32
2018-01-12 17:30:00,13643.29,13700,13601.71,13601.71,134.47,1836862.67,13660.27
2018-01-12 18:00:00,13609.8,13640,13480.22,13639.99,199.49,2704376.9,13556.5
2018-01-12 18:30:00,13639.99,13699.99,13483.41,13520,153.12,2079566.82,13581.52
2018-01-12 19:00:00,13520,13756.46,13489.77,13660.13,267.56,3647270.76,13631.45
2018-01-12 19:30:00,13660.13,13837.71,13650.01,13778.48,218.33,3002851.49,13753.9
2018-01-12 20:00:00,13778.48,13976.61,13700.35,13940,300.83,4168669.11,13857.01
2018-01-12 20:30:00,13940,13976.61,13832.14,13881.63,239.95,3334620.86,13896.89
2018-01-12 21:00:00,13881.72,13934.19,13742.03,13775.1,158.67,2191557.84,13812.05
2018-01-12 21:30:00,13775.1,13826.86,13736.65,13774.89,115.79,1595068.33,13775.82
2018-01-12 22:00:00,13763,13774.24,13598.06,13600.69,223.39,3054206.31,13671.91
2018-01-12 22:30:00,13639.23,13709.16,13570.01,13639.94,180.26,2456229.25,13625.82
2018-01-12 23:00:00,13639.89,13775,13568.44,13765.89,177.29,2421782.03,13659.63
2018-01-12 23:30:00,13765.89,13869.87,13696.17,13781.41,272.8,3760624.47,13785.14
2018-01-13 00:00:00,13829.28,13900,13795.49,13822.82,182.09,2525642.19,13870.09
2018-01-13 00:30:00,13839.9,14258.6,13789.42,14167.98,604,8519510.27,14105.16
2018-01-13 01:00:00,14167.98,14251.01,14053.47,14251.01,229.94,3260026.75,14178.01
2018-01-13 01:30:00,14251.98,14260.58,14087.08,14121.69,300.49,4261727.31,14182.6
2018-01-13 02:00:00,14096.64,14192.38,14079.7,14185.99,134.5,1902282.23,14142.9
2018-01-13 02:30:00,14186.99,14194.21,14120.99,14150,148.14,2096959.71,14155.21
2018-01-13 03:00:00,14148,14165,13976.61,14002.47,124.28,1746624.56,14054.2
2018-01-13 03:30:00,14029.55,14185.47,13976.61,14165.03,81.66,1149253.17,14072.92
2018-01-13 04:00:00,14165.01,14200,14075.39,14147.78,65.89,932735.26,14155.07
2018-01-13 04:30:00,14147.76,14148,14035.06,14122.31,173.3,2438999.38,14073.45
2018-01-13 05:00:00,14122.31,14205.41,14122.31,14199.89,49.76,704872.92,14166.15
2018-01-13 05:30:00,14184.75,14294.25,14150,14194.42,116.82,1661468.52,14222.96
2018-01-13 06:00:00,14228.62,14228.62,14079.95,14150.58,85.72,1211450.02,14132.48
2018-01-13 06:30:00,14150.58,14284.92,14118.67,14231.01,107.58,1529643.1,14218.12
2018-01-13 07:00:00,14231,14400,14150.29,14378.88,196.98,2815443.77,14292.7
2018-01-13 07:30:00,14378.88,14437.72,14344.49,14401.72,209.88,3020878.81,14393.27
2018-01-13 08:00:00,14405.79,14409.2,14283.33,14325.12,188.89,2709898.42,14346.52
2018-01-13 08:30:00,14322.69,14400,14239.95,14273.45,141.65,2027576.75,14313.72
2018-01-13 09:00:00,14273.45,14309.98,14117,14197.12,238.63,3390683.08,14209.05
2018-01-13 09:30:00,14196.45,14277.17,14125.87,14269.64,156.1,2213350.51,14179.05
2018-01-13 10:00:00,14250.96,14305,14185,14264.72,159.57,2272773.98,14243.29
2018-01-13 10:30:00,14252.76,14304.11,14196,14225.02,76.55,1090938.08,14251.04
2018-01-13 11:00:00,14265.27,14280.1,14165.68,14201.71,79.08,1123508.67,14207.94
2018-01-13 11:30:00,14201.22,14270.7,14120.52,14260.99,173.91,2468903.31,14196.61
2018-01-13 12:00:00,14253.03,14350,14220.58,14350,167.21,2389919.55,14292.71
2018-01-13 12:30:00,14349,14473.82,14298.81,14367.7,168.02,2419549.82,14400.09
2018-01-13 13:00:00,14367.7,14470.76,14331.52,14464.67,144.06,2075947.26,14409.95
2018-01-13 13:30:00,14428.11,14619.1,14419.19,14491.84,308.85,4483130.78,14515.63
2018-01-13 14:00:00,14446.48,14583.32,14340.05,14387.21,185.33,2683348.53,14479.03
2018-01-13 14:30:00,14368.54,14427.5,14302.89,14401.58,131.54,1886951.84,14344.64
2018-01-13 15:00:00,14421.8,14435.45,14160.62,14308.46,267.67,3820123.77,14271.86
2018-01-13 15:30:00,14308.35,14383.25,14240.01,14266.13,155.43,2225138.21,14316.34
2018-01-13 16:00:00,14266.13,14400,14251.61,14370,178.3,2560549.27,14360.69
2018-01-13 16:30:00,14370,14399.94,14280.03,14280.03,176.96,2536580.4,14333.86
2018-01-13 17:00:00,14280,14315.52,14201.19,14238.39,141.84,2022078.93,14255.63
2018-01-13 17:30:00,14224.08,14314.42,14201.13,14309.99,121.08,1726363.69,14257.75
2018-01-13 18:00:00,14309.99,14350.21,14233.19,14280.47,144.15,2061242.76,14299.45
2018-01-13 18:30:00,14280.47,14350,14206.57,14254.98,137.85,1966577.73,14266.1
2018-01-13 19:00:00,14254.98,14316.69,14179.97,14179.98,118.5,1688216.03,14246.33
2018-01-13 19:30:00,14179.97,14179.97,13960.08,14079.89,287.7,4047516.57,14068.66
2018-01-13 20:00:00,14079.88,14210.62,14063.28,14177.81,68.32,966382.05,14145.79
2018-01-13 20:30:00,14177.81,14231.64,14120.94,14168.36,38.1,539545.1,14161.89
2018-01-13 21:00:00,14168.35,14199.96,14024.43,14132.1,120.72,1702614.17,14103.72
2018-01-13 21:30:00,14152.62,14244,14109.52,14188.03,74,1050300.9,14193.18
2018-01-13 22:00:00,14170.41,14234.99,14140.58,14228.66,26.27,372964.28,14195.73
2018-01-13 22:30:00,14228.66,14329.98,14215,14273.97,86.33,1232756.55,14279.7
2018-01-13 23:00:00,14304.47,14333.73,14185.13,14242.5,158.45,2256213.46,14238.83
2018-01-13 23:30:00,14242.49,14250.17,14149.8,14197.78,56.87,806487.66,14181.62
2018-01-14 00:00:00,14197.78,14245.79,14153.4,14214.68,52.98,751878.55,14190.58
2018-01-14 00:30:00,14214.69,14290.7,14190.99,14283.99,64.52,919628.2,14253.94
2018-01-14 01:00:00,14283.99,14338.1,14192.67,14303.73,93.62,1338063.41,14291.97
2018-01-14 01:30:00,14303.73,14365.81,14261.01,14310.03,99.7,1428547,14328.83
2018-01-14 02:00:00,14310.35,14365.81,14235,14255.19,24.8,355063.1,14314.55
2018-01-14 02:30:00,14235.01,14280,14152.43,14255.89,55.08,783084.19,14217.69
2018-01-14 03:00:00,14253.65,14271.63,14205.02,14220.13,28.56,406731.14,14242.56
2018-01-14 03:30:00,14220.13,14268.71,14205.2,14241.83,24,341603.25,14235.41
2018-01-14 04:00:00,14241.83,14280,14061.23,14143.62,84.48,1196476.22,14163.07
2018-01-14 04:30:00,14136.68,14143.62,13803.2,13851.02,306.6,4267569.5,13919.13
2018-01-14 05:00:00,13900,13975.56,13500.06,13647.95,626.92,8563747.73,13660.1
2018-01-14 05:30:00,13648.63,13799.99,13600,13782.9,128.64,1766165.59,13729.13
2018-01-14 06:00:00,13782.9,13901.33,13726.86,13832.98,97.8,1351649.71,13820.34
2018-01-14 06:30:00,13830,13880.36,13830,13836.96,99.97,1383523.46,13839.13
2018-01-14 07:00:00,13836.98,13858.82,13700,13819.57,107.63,1482665.29,13775.78
2018-01-14 07:30:00,13805.75,13822.11,13675.11,13733.99,94.15,1294545.45,13750.37
2018-01-14 08:00:00,13733.99,13814.57,13728.66,13792.52,65.84,906926.44,13775.39
2018-01-14 08:30:00,13792.52,13815.48,13597.96,13664.6,170.11,2324959.71,13667.37
2018-01-14 09:00:00,13664.6,13664.6,13100.01,13466,827.17,11072416.98,13385.93
2018-01-14 09:30:00,13466,13585.47,13465.99,13540.21,248.37,3361482.21,13533.94
2018-01-14 10:00:00,13554.99,13600,13500.01,13600,103.31,1401133.15,13561.93
2018-01-14 10:30:00,13600,13631.95,13532.46,13533.18,89.56,1217694.54,13595.75
2018-01-14 11:00:00,13533.98,13631.77,13428,13461.35,153.26,2070411.13,13509.34
2018-01-14 11:30:00,13461.35,13583.25,13443.64,13522.56,126.06,1701592.13,13498.62
2018-01-14 12:00:00,13522.56,13563.57,13300,13401.35,175.78,2354232,13392.83
2018-01-14 12:30:00,13401.35,13401.98,13262.63,13310.68,249.13,3322103.3,13334.65
2018-01-14 13:00:00,13324.66,13597.96,13315.18,13553.79,135.6,1828138.51,13482.1
2018-01-14 13:30:00,13553.78,13699.8,13524.78,13642.62,129.67,1765054.89,13612.11
2018-01-14 14:00:00,13642.62,13654.8,13500,13540.99,81.71,1110402.13,13589.89
2018-01-14 14:30:00,13540.99,13608.14,13529.44,13573.83,72.43,982187.05,13560.51
2018-01-14 15:00:00,13573.73,13573.83,13246.56,13264.2,285.18,3814190.09,13374.76
2018-01-14 15:30:00,13254.2,13323.86,13072.22,13229.05,536.95,7081800.16,13188.97
2018-01-14 16:00:00,13222.98,13330.31,13072.23,13278.81,398.25,5253001.09,13190.09
2018-01-14 16:30:00,13278.81,13362.35,13175,13308.12,135.08,1792721.71,13271.5
2018-01-14 17:00:00,13354.5,13380,13235.29,13372,145,1928844.72,13302.11
2018-01-14 17:30:00,13371.96,13554.27,13299.99,13519.99,230.83,3097166.39,13417.26
2018-01-14 18:00:00,13500.04,13597.96,13480.03,13537.31,143.5,1944571.65,13550.98
2018-01-14 18:30:00,13537.3,13586.34,13498.2,13563.11,76.38,1033947.53,13536.05
2018-01-14 19:00:00,13564.26,13591.71,13469.95,13499.99,69.04,935322.06,13547.06
2018-01-14 19:30:00,13499.99,13547.87,13310.37,13334.92,83.9,1125557.8,13414.84
2018-01-14 20:00:00,13348.1,13468.37,13300,13387.78,70.68,946801.07,13396.4
2018-01-14 20:30:00,13421.59,13535.27,13348.03,13474.13,110.04,1482109.11,13468.27
2018-01-14 21:00:00,13507.55,13530,13404.19,13500.75,177.53,2393560.08,13482.47
2018-01-14 21:30:00,13520,13520,13390.06,13435.57,50.3,676950.38,13458.97
2018-01-14 22:00:00,13425.4,13530.49,13390.13,13499.95,118.05,1592984.54,13493.77
2018-01-14 22:30:00,13471.88,13585,13433.07,13585,135.95,1838560.61,13523.8
2018-01-14 23:00:00,13585.01,13725.98,13585.01,13692.14,130.55,1785069.13,13673.9
2018-01-14 23:30:00,13685.3,13706,13606,13647.99,73.96,1010992.57,13668.95
2018-01-15 00:00:00,13647.99,13670,13602.71,13602.71,98.46,1342844.65,13639.01
2018-01-15 00:30:00,13602.81,13753.25,13602.81,13732.75,117.06,1604076.68,13703.48
2018-01-15 01:00:00,13732.74,13777.77,13637.93,13744.59,275.19,3780135.48,13736.55
2018-01-15 01:30:00,13744.59,13800,13633.19,13654.66,166.19,2284109.36,13743.56
2018-01-15 02:00:00,13639.29,13659.24,13508,13519.83,180.34,2448033.33,13574.28
2018-01-15 02:30:00,13532.7,13618.67,13472.39,13545.21,134.62,1822604.03,13538.76
2018-01-15 03:00:00,13516.1,13543.35,13429.25,13491.64,63.61,856654.3,13467.8
2018-01-15 03:30:00,13491.64,13606.34,13437.44,13580,48.12,650945.98,13528.24
2018-01-15 04:00:00,13579.7,13621.77,13534.16,13535.26,60.78,825681.11,13584.2
2018-01-15 04:30:00,13554.44,13682.17,13535.25,13639.8,83.93,1143695.83,13626.12
2018-01-15 05:00:00,13639.81,13676.88,13540,13571.76,54.74,744756.27,13605.25
2018-01-15 05:30:00,13569.06,13682.21,13540,13616.72,140.25,1907603.5,13601.79
2018-01-15 06:00:00,13616.72,13803.2,13616.72,13785.49,178.61,2451803.4,13726.84
2018-01-15 06:30:00,13803.19,13831.7,13714.65,13783.09,105.39,1453177.73,13789.08
2018-01-15 07:00:00,13780,13780,13693.28,13736.98,79.6,1093301.34,13734.83
2018-01-15 07:30:00,13737,13779.57,13650,13650,97.52,1335119.22,13690.97
2018-01-15 08:00:00,13692.75,13717.63,13587.67,13649.25,133.67,1827069.7,13668.09
2018-01-15 08:30:00,13675.87,13681.43,13550,13602.73,198.63,2702778.63,13606.81
2018-01-15 09:00:00,13602.75,13693.24,13586.51,13627,86.74,1182508,13632.38
2018-01-15 09:30:00,13623.33,13784.9,13566.59,13710,192.82,2640993.14,13696.89
2018-01-15 10:00:00,13710,13800,13659.93,13775.45,179.09,2460185.08,13737.11
2018-01-15 10:30:00,13788.82,13872.31,13750,13788.64,180.24,2487014.02,13798.45
2018-01-15 11:00:00,13778.12,13855.26,13650,13655.02,130.79,1797376.99,13742.89
2018-01-15 11:30:00,13655.02,13810,13607.92,13800,189.46,2593131.27,13687.09
2018-01-15 12:00:00,13800,13840.07,13700,13750.16,218.76,3011075.5,13764.24
2018-01-15 12:30:00,13723.75,14200,13700.01,14182.91,530.41,7430843.57,14009.64
2018-01-15 13:00:00,14182.91,14246,14062.06,14185.66,364.2,5165498.04,14183.1
2018-01-15 13:30:00,14185.66,14270.89,14164.53,14212.21,372.14,5292451.99,14221.81
2018-01-15 14:00:00,14212.32,14394.36,14194.76,14299.78,452.54,6476052.24,14310.36
2018-01-15 14:30:00,14277.9,14324,14136.36,14150.02,176.67,2516248.34,14242.8
2018-01-15 15:00:00,14150.03,14179.86,14081.7,14096.19,369.74,5218171.7,14113.27
2018-01-15 15:30:00,14107.91,14124.95,14020,14098,291.14,4092390.16,14056.58
2018-01-15 16:00:00,14098,14106.1,14011.55,14075,390.88,5496665.99,14062.4
2018-01-15 16:30:00,14064.19,14185.25,14044.52,14170.85,201.92,2854615.83,14137.69
2018-01-15 17:00:00,14173.97,14185.25,14062.49,14109.78,121.15,1713110.83,14139.88
2018-01-15 17:30:00,14085.92,14109.77,13920,13940,206.78,2893944.99,13995.12
2018-01-15 18:00:00,13963.81,14037.38,13911.01,13981.06,157.68,2202343.29,13966.99
2018-01-15 18:30:00,13981.06,14037,13920.05,13942.18,151.92,2125176.86,13988.51
2018-01-15 19:00:00,13993.05,14026.19,13812.96,13881.07,174.33,2424464.05,13907.65
2018-01-15 19:30:00,13881.07,13956.39,13863.32,13934.01,153.77,2139073.83,13910.82
2018-01-15 20:00:00,13930,13985,13877.02,13914.98,98.57,1375342.71,13953.12
2018-01-15 20:30:00,13914.98,13961.67,13750,13755,252.11,3485296.96,13824.67
2018-01-15 21:00:00,13770,13862,13752.3,13810.11,194.67,2690786.98,13822.39
2018-01-15 21:30:00,13827.99,13978.04,13810.11,13939.58,105.11,1461126.97,13901.1
2018-01-15 22:00:00,13953.13,13957.53,13887.99,13897.89,97.04,1350747.77,13920.14
2018-01-15 22:30:00,13897.89,13920.4,13788.62,13808.48,123.69,1714678.88,13863.16
2018-01-15 23:00:00,13829.59,13868.51,13539,13615.6,741.81,10122873.71,13646.11
2018-01-15 23:30:00,13645.11,13699.99,13462.82,13607.04,321.78,4361272.12,13553.68
2018-01-16 00:00:00,13581.66,13607.04,13256.94,13352.85,388.84,5203673.13,13382.67
2018-01-16 00:30:00,13352.87,13395.76,13098,13250,538.52,7121534.79,13224.2
2018-01-16 01:00:00,13250,13385.29,13000,13113.53,594.91,7829343.84,13160.51
2018-01-16 01:30:00,13147.64,13147.64,12710,13059.06,999.64,12889599.96,12894.22
2018-01-16 02:00:00,13059.06,13090,12750,12913.27,524.08,6770794.42,12919.3
2018-01-16 02:30:00,12912.73,13198.36,12893.28,13162.71,451.16,5896306.25,13069.2
2018-01-16 03:00:00,13162.71,13178.02,12837.59,12916.04,256.78,3343237.55,13019.84
2018-01-16 03:30:00,12916.04,13020.85,12810.05,12931.54,435.43,5634033.68,12939.15
2018-01-16 04:00:00,12943.9,13003.78,12807.03,12935.09,227.2,2938954.98,12935.29
2018-01-16 04:30:00,12962.34,13039.17,12914.81,13006.99,185.33,2411914.19,13014.45
2018-01-16 05:00:00,13006.99,13031,12884.27,13000,123.59,1603029.15,12971.02
2018-01-16 05:30:00,13000,13130.83,12971.26,13098.85,272.32,3558249.79,13066.58
2018-01-16 06:00:00,13098.85,13130.83,13048.45,13059.24,122.98,1609959.5,13091.4
2018-01-16 06:30:00,13059.24,13196.57,13042,13157.89,181.07,2372930.34,13105.18
2018-01-16 07:00:00,13157.89,13230,13100,13126.3,273.94,3607205.8,13167.64
2018-01-16 07:30:00,13122,13130.07,12428.99,12429.09,828.05,10529529.62,12716.09
2018-01-16 08:00:00,12447.39,12657.16,11875.6,11875.6,1871.73,22791271.06,12176.58
2018-01-16 08:30:00,11875.6,12405.46,11730,12215.07,1685.79,20327855.09,12058.33
2018-01-16 09:00:00,12232.86,12256.29,11794.07,11999.99,892.26,10661354.06,11948.7
2018-01-16 09:30:00,11999.99,12091.9,11191.59,11487.85,1726.63,19949188.76,11553.84
2018-01-16 10:00:00,11499.31,11871.79,11442.43,11828.29,1287.77,15034390.29,11674.74
2018-01-16 10:30:00,11828.29,12089.68,11696,11809.83,1086.92,12866449.68,11837.52
2018-01-16 11:00:00,11809.83,12198.99,11809.83,12073.69,871.55,10510500.96,12059.48
2018-01-16 11:30:00,12055,12430.95,12010,12417.91,889.42,10909795.76,12266.17
2018-01-16 12:00:00,12417.91,12553.75,12250,12330,794.48,9862172.7,12413.33
2018-01-16 12:30:00,12330,12376.22,12032.03,12191.03,818.98,9940841.07,12138.03
2018-01-16 13:00:00,12191.03,12305.47,12150.11,12229.15,511.22,6261863.92,12248.96
2018-01-16 13:30:00,12183.33,12229.15,11632.86,11718.81,998.19,11850106.88,11871.61
2018-01-16 14:00:00,11692.02,12032.03,11604.59,11990,816.17,9651633.5,11825.45
2018-01-16 14:30:00,12017.64,12152.8,11879.69,11999.99,563.72,6778180.82,12024.05
2018-01-16 15:00:00,11999.98,12203.01,11942.24,12100.82,726.74,8780195.17,12081.66
2018-01-16 15:30:00,12084.95,12398,12050,12313.29,534.84,6560856.3,12266.85
2018-01-16 16:00:00,12313.29,12409.22,12093.42,12150.01,533.77,6541360.75,12254.92
2018-01-16 16:30:00,12150.01,12150.01,11970.05,12089.77,483.09,5814549.5,12036.07
2018-01-16 17:00:00,12074.57,12131.3,11445.94,11600,987.91,11569975.08,11711.6
2018-01-16 17:30:00,11588.44,11706.04,11388.92,11388.92,820.91,9486539.5,11556.06
2018-01-16 18:00:00,11388.92,11532,11120.91,11391,1661.98,18805213.2,11314.98
2018-01-16 18:30:00,11371.48,11590.94,11299,11554.53,641.83,7346069.87,11445.58
2018-01-16 19:00:00,11526.53,11806.99,11514.56,11748.96,483.15,5654254.36,11702.85
2018-01-16 19:30:00,11703.05,11882.75,11509.32,11532.34,516.05,6040572.56,11705.42
2018-01-16 20:00:00,11507.42,11676.87,11360.53,11520,519.5,5988688.75,11527.81
2018-01-16 20:30:00,11532,11540,10940.04,11039.1,1218.48,13569946.56,11136.82
2018-01-16 21:00:00,11052.61,11272.96,10602.05,10628.91,1320.96,14350318.27,10863.56
2018-01-16 21:30:00,10628.91,10861.24,10415,10761.12,1866.66,19851417.44,10634.71
2018-01-16 22:00:00,10761.12,10780.18,10200,10200,1665.41,17301054.41,10388.46
2018-01-16 22:30:00,10200,11247.78,10162,11220,1796.87,19151467.32,10658.21
2018-01-16 23:00:00,11220,11556,10861.24,11500,1028.79,11461435.92,11140.68
2018-01-16 23:30:00,11500,11556.13,11270,11386.34,764.26,8735946.87,11430.64
2018-01-17 00:00:00,11393.97,11794.07,11335.04,11467.52,972.62,11272615.62,11589.97
